Date,AM_PM,Species,Bucket,Temperature,Fish_ID_Julia,Fish_ID_Sandi,Activity_1_Julia,Activity_2_Julia,Activity_3_Sandi,Activity_4_Sandi,Aggression_1_Julia,Aggression_2_Julia,Aggression_3_Sandi,Aggression_4_Sandi,Notes_Julia,Notes_Sandi,
20150717,AM,Copper,11,,3,3,,,1,1,,,0,0,Not Visible in Video,Fish 3 on top by rock,
20150717,AM,Copper,12,,1,1,2,2,2,2,0,0,0,0,4s Swimming/ 61s Visible (7%),Fish 1 on top,
20150717,AM,Copper,12,,2,2,4,4,3,4,1,1,1,1,Chases fish 1 once,Fish 2 on bottom,
20150717,AM,Copper,13,,1,1,2,2,2,2,0,0,0,0,2s Swimming/ 15s Visible (13%),Fish 1 on top,
20150717,AM,Copper,13,,2,2,1,1,1,1,0,0,0,0,,Fish 2 on bottom,
20150717,AM,Copper,14,,1,1,2,1,1,1,0,0,0,0,,Fish 1 on right,
20150717,AM,Copper,14,,2,2,,,,,,,0,0,Not Visible in Video,Fish 2 not visible,
20150717,PM,Copper,1,,1,1,2,2,3,3,0,0,0,0,22s Swimming/ 61s Visible (36%),Fish 1 on left,
20150717,PM,Copper,1,,2,2,3,3,2,2,0,0,0,0,51s Swimming/ 61s Visible (84%),Fish 2 in middle,
20150717,PM,Copper,1,,3,3,3,3,3,3,0,0,0,0,"Hovering a lot, swimming very slowly",Fish 3 on right,
20150717,PM,Copper,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150717,PM,Copper,2,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150717,PM,Copper,3,,1,1,3,3,3,3,0,0,0,0,35s Swimming/ 61s Visible (57%),Fish 1 in middle,
20150717,PM,Copper,3,,2,2,3,3,4,4,0,0,0,0,37s Swimming/ 61s Visible (61%),Fish 2 on top,
20150717,PM,Copper,3,,3,3,,,,,,,0,0,Not Visible in Video,Fish 3 not visible,
20150717,PM,Copper,4,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150717,PM,Copper,4,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in middle,
20150717,PM,Copper,4,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150717,PM,Copper,5,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150717,PM,Copper,5,,2,2,4,4,4,4,0,0,2,2,,Fish 2 in middle,
20150717,PM,Copper,5,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on bottom,
20150717,PM,Copper,6,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on bottom,
20150717,PM,Copper,6,,2,2,1,1,2,2,0,0,0,0,,Fish 2 in middle,
20150717,PM,Copper,6,,3,3,3,3,1,1,0,0,0,0,4s Swimming/ 6s Visible (67%),Fish 3 on top,
20150717,PM,Copper,7,,1,1,3,3,4,4,0,0,0,0,33s Swimming/ 61s Visible (54%),Fish 1 on top,
20150717,PM,Copper,7,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150717,PM,Copper,7,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on middle left,
20150717,PM,Copper,7,,4,4,4,4,4,4,0,0,0,0,,Fish 4 on middle right,
20150717,PM,Copper,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150717,PM,Copper,8,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right,
20150717,PM,Copper,8,,3,3,,,,,,,0,0,Not Visible in Video,Fish 3 not visible,
20150717,PM,Copper,9,,1,1,3,3,,,0,0,0,0,22s Swimming/ 33s Visible (67%),Fish 1 not visible,
20150717,PM,Copper,9,,2,2,,,,,,,0,0,Not Visible in Video,Fish 2 not visible,
20150717,PM,Copper,10,,1,1,1,2,1,1,0,0,0,0,Wiggling under rock,Fish 1 by rock,
20150717,PM,Copper,11,,1,1,2,2,2,2,0,0,0,0,24s Swimming/ 61s Visible (39%),Fish 1 in center,
20150717,PM,Copper,11,,2,2,,,,,,,0,0,Not Visible in Video,Fish 2 not visible,
20150717,PM,Copper,11,,3,3,,,,,,,0,0,Not Visible in Video,Fish 3 not visible,
20150717,PM,Copper,12,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150717,PM,Copper,12,,2,2,1,1,1,1,0,0,0,0,,Fish 2 on top,
20150717,PM,Copper,13,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on right,
20150717,PM,Copper,13,,2,2,,,,,,,0,0,Not Visible in Video,Fish 2 not visible,
20150717,PM,Copper,14,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on right,
20150717,PM,Copper,14,,2,2,,,,,,,0,0,Not Visible in Video,Fish 2 not visible,
20150718,AM,Copper,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150718,AM,Copper,1,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150718,AM,Copper,1,,3,3,3,3,4,4,0,0,0,0,49s Swimming/ 62s Visible (79%),Fish 3 on right,
20150718,AM,Copper,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150718,AM,Copper,2,,2,2,4,3,4,4,0,0,0,0,Hovering a lot,Fish 2 on bottom,
20150718,AM,Copper,3,,1,1,3,3,4,3,0,0,0,0,53s Swimming/ 62s Visible (85%),Fish 1 in center,
20150718,AM,Copper,3,,2,2,2,2,1,1,0,0,0,0,Wiggles a little,Fish 2 on left,
20150718,AM,Copper,3,,3,3,2,1,,,0,0,0,0,,Fish 3 not visible,
20150718,AM,Copper,4,,1,1,4,4,3,3,0,0,0,0,,Fish 1 on left,
20150718,AM,Copper,4,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in center,
20150718,AM,Copper,4,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150718,AM,Copper,5,,1,1,2,3,3,3,0,0,0,0,,Fish 1 emerges first,
20150718,AM,Copper,5,,2,2,4,4,2,2,0,0,0,0,,Fish 2 emerges second,
20150718,AM,Copper,5,,3,3,1,1,1,1,0,0,0,0,,Fish 3 between two rocks,
20150718,AM,Copper,6,,1,1,4,4,2,2,0,0,0,0,,Fish 1 in center,
20150718,AM,Copper,6,,2,2,,,,,0,0,0,0,,Fish 2 not visible,
20150718,AM,Copper,6,,3,3,,,,,0,0,0,0,,Fish 3 not visible,
20150718,AM,Copper,7,,1,1,3,4,4,4,0,0,0,0,,Fish 1 on top,
20150718,AM,Copper,7,,2,2,3,3,3,3,0,0,0,0,,Fish 2 middle top,
20150718,AM,Copper,7,,3,3,1,3,3,3,0,0,0,0,,Fish 3 middle bottom,
20150718,AM,Copper,7,,4,4,2,2,2,2,0,0,0,0,,Fish 4 on bottom,
20150718,AM,Copper,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150718,AM,Copper,8,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in middle,
20150718,AM,Copper,8,,3,3,1,1,1,1,0,0,0,0,,Fish 3 on bottom between rocks,
20150718,AM,Copper,9,,1,1,3,3,4,4,0,0,0,0,,Fish 1 in center,
20150718,AM,Copper,9,,2,2,4,4,3,3,0,0,0,0,,Fish 2 emerges on right,
20150718,AM,Copper,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150718,AM,Copper,11,,1,1,2,2,2,2,0,0,0,0,,Fish in center by rock,
20150718,AM,Copper,12,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150718,AM,Copper,12,,2,2,1,1,1,1,0,0,0,0,,Fish 2 on right,
20150718,AM,Copper,13,,1,1,,,,,0,0,0,0,,Fish 1 not visible,
20150718,AM,Copper,13,,2,2,,,,,0,0,0,0,,Fish 2 not visible,
20150718,AM,Copper,14,,1,1,2,2,1,2,0,0,0,0,,Fish 1 between two rocks,
20150718,AM,Copper,14,,2,2,,,,,0,0,0,0,,Fish 2 not visible,
